url;title;authors;abstract;subject
https://arxiv.org/abs/1702.08143;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.08287;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.08364;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.08428;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.08487;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.08488;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.08508;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.08631;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.08808;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.08812;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.08890;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.00132;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.00922;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.00985;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.01057;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.00230;Birational geometry of the moduli space of pure sheaves on quadric  surface; Kiryong Chung,  Han-Bom Moon;  We study birational geometry of the moduli space of stable sheaves on a quadric surface with Hilbert polynomial $5m + 1$ and $c_{1} = (2, 3)$. We describe a birational map between the moduli space and a projective bundle over a Grassmannian as a composition of smooth blow-ups/downs. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.00292;A general extension theorem for cohomology classes on non reduced  analytic spaces; Junyan Cao (UPMC),  Jean-Pierre Demailly (IF),  Shin-Ichi Matsumura;"  The main purpose of this paper is to generalize the celebrated L${}^2$ extension theorem of Ohsawa-Takegoshi in several directions : the holomorphic sections to extend are taken in a possibly singular hermitian line bundle, the subvariety from which the extension is performed may be non reduced, the ambient manifold is K{\""a}hler and holomorphically convex, but not necessarily compact. ";Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.00293;Enriques' classification in characteristic $ p >0$ : the  $P_{12}$-Theorem; Fabrizio Catanese,  Binru Li (Universitaet Bayreuth);  The main goal of this paper is to show that Castelnuovo- Enriques' $P_{12}$-theorem also holds for algebraic surfaces $S$ defined over an algebraically closed field $k$ of positive characteristic ($char(k) = p > 0$). The $P_{12}$-theorem is a precise version of the rough classification of algebraic surfaces, in particular the conditions $P_{12} = 0$, $P_{12} = 1$,$P_{12} \geq 2$ are respectively equivalent to : Kodaira dimension $-\infty, 0 , \geq 1$. The result relies on a main theorem describing the growth of the plurigenera for properly-elliptic or properly quasi-elliptic surfaces (surfaces with Kodaira dimension equal to 1). We also discuss the limit cases, i.e. the families of surfaces which show that the results of the main theorem are sharp. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.00438;Stability of associated forms; Maksym Fedorchuk,  Alexander Isaev;  We show that the associated form, or equivalently a Macaulay inverse system, of an Artinian complete intersection of type $(d,\dots, d)$ is polystable. As an application, we obtain an invariant-theoretic variant of the Mather-Yau theorem for homogeneous hypersurface singularities. ;"Algebraic Geometry (math.AG); Commutative Algebra (math.AC)"
https://arxiv.org/abs/1703.00488;Horospherical stacks; Ariyan Javanpeykar,  Kevin Langlois,  Ronan Terpereau;  We prove structure theorems for algebraic stacks with a reductive group action and a dense open substack isomorphic to a horospherical homogeneous space, and thereby obtain new examples of algebraic stacks which are global quotient stacks. Our results partially generalize the work of Fantechi-Mann-Nironi and Geraschenko-Satriano for abstract toric stacks. ;"Algebraic Geometry (math.AG); Representation Theory (math.RT)"
https://arxiv.org/abs/1703.00497;The moduli space of stable coherent sheaves via non-archimedean geometry; Yunfeng Jiang;  We provide a construction of the moduli space of stable coherent sheaves in the world of non-archimedean geometry, where we use the notion of Berkovich non-archimedean analytic spaces. The motivation for our construction is Tony Yue Yu's non-archimedean enumerative geometry in Gromov-Witten theory. The construction of the moduli space of stable sheaves using Berkovich analytic spaces will give rise to the non-archimedean version of Donaldson-Thomas invariants. In this paper we give the moduli construction over a non-archimedean field $\kk$. We use the machinery of formal schemes, that is, we define and construct the formal moduli stack of (semi)-stable coherent sheaves over a discrete valuation ring $R$, and taking generic fiber we get the non-archimedean analytic moduli of semistable coherent sheaves over the fractional non-archimedean field $\kk$. For a moduli space of stable sheaves of an algebraic variety $X$ over an algebraically closed field $\kappa$, the analytification of such a moduli space gives an example of the non-archimedean moduli space. We generalize Joyce's $d$-critical scheme structure in \cite{Joyce} or Kiem-Li's virtual critical manifolds in \cite{KL} to the world of formal schemes, and Berkovich non-archimedean analytic spaces. As an application, we provide a proof for the motivic localization formula for a $d$-critical non-archimedean $\kk$-analytic space using global motive of vanishing cycles and motivic integration on oriented formal $d$-critical schemes. This generalizes Maulik's motivic localization formula for motivic Donaldson-Thomas invariants. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.00563;The universal zeta function for curve singularities and its relation  with global zeta functions; Julio José Moyano-Fernández;  The purpose of this note is to give a brief overview on zeta functions of curve singularities and to provide some evidences on how these and global zeta functions associated to singular algebraic curves over perfect fields relate to each other. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.00592;Perverse schobers and wall crossing; W. Donovan;  For a balanced wall crossing in geometric invariant theory, there exist derived equivalences between the corresponding GIT quotients if certain numerical conditions are satisfied. Given such a wall crossing, I construct a perverse sheaf of categories on a disk, singular at a point, with half-monodromies recovering these equivalences, and with behaviour at the singular point controlled by a GIT quotient stack associated to the wall. Taking complexified Grothendieck groups gives a perverse sheaf of vector spaces: I characterise when this is an intersection cohomology complex of a local system on the punctured disk. ;"Algebraic Geometry (math.AG); Representation Theory (math.RT)"
https://arxiv.org/abs/1703.00636;Non-geodesic variations of Hodge structure of maximum dimension; James A. Carlson,  Domingo Toledo;  There are a number of examples of variations of Hodge structure of maximum dimension. However, to our knowledge, those that are global on the level of the period domain are totally geodesic subspaces that arise from an orbit of a subgroup of the group of the period domain. That is, they are defined by Lie theory rather than by algebraic geometry. In this note, we give an example of a variation of maximum dimension which is nowhere tangent to a geodesic variation. The period domain in question, which classifies weight two Hodge structures with $h^{2,0} = 2$ and $h^{1,1} = 28$, is of dimension $57$. The horizontal tangent bundle has codimension one, thus it is an example of a holomorphic contact structure, with local integral manifolds of dimension 28. The group of the period domain is $SO(4,28)$, and one can produce global integral manifolds as orbits of the action of subgroups isomorphic to $SU(2,14)$. Our example is given by the variation of Hodge structure on the second cohomology of weighted projective hypersurfaces of degree $10$ in a weighted projective three-space with weights $1, 1, 2, 5$ ;"Algebraic Geometry (math.AG); Differential Geometry (math.DG)"
https://arxiv.org/abs/1703.00681;The tautological ring of $\mathcal{M}_{g,n}$ via  Pandharipande-Pixton-Zvonkine $r$-spin relations; Reinier Kramer,  Farrokh Labib,  Danilo Lewanski,  Sergey Shadrin;  We use relations in the tautological ring of the moduli spaces $\overline{\mathcal{M}}_{g,n}$ derived by Pandharipande, Pixton, and Zvonkine from the Givental formula for the $r$-spin Witten class in order to obtain some restrictions on the dimensions of the tautological rings of the open moduli spaces $\mathcal{M}_{g,n}$. In particular, we give a new proof for the result of Looijenga (for $n=1$) and Buryak et al. (for $n\geq 2$) that $\dim R^{g-1}(\mathcal{M}_{g,n}) \leq n$. We also give a new proof of the result of Looijenga (for $n=1$) and Ionel (for arbitrary $n\geq 1$) that $R^{i}(\mathcal{M}_{g,n}) =0$ for $i\geq g$ and give some estimates for the dimension of $R^{i}(\mathcal{M}_{g,n})$ for $i\leq g-2$. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.00702;A Tannakian classification of torsors on the projective line; Johannes Anschütz;  In this small note we present a Tannakian proof of the theorem of Grothendieck-Harder on the classification of torsors under a reductive group on the projective line over a field. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.00710;Series of rational moduli components of stable rank 2 vector bundles on  $\mathbb{P}^3$; Alexey Kytmanov,  Alexander Tikhomirov,  Sergey Tikhomirov;"  We study the problem of rationality of an infinite series of components, the so-called Ein components, of the Gieseker-Maruyama moduli space $M(e,n)$ of rank 2 stable vector bundles with the first Chern class $e=0$ or -1 and all possible values of the second Chern class $n$ on projective 3-space. The generalized null correlation bundles constituting open dense subsets of these components are defined as cohomology bundles of monads whose members are direct sums of line bundles of degrees depending on nonnegative integers $a,b,c$, where $b\ge a$ and $c>a+b$. We show that, in the wide range when $c>2a+b-e,\ b>a,\ (e,a)\ne(0,0)$, the Ein components are rational, and in the rest cases they are at least stably rational. As a consequence, the union of the spaces $M(e,n)$ over all $n\ge1$ contains an infinite series of rational components. An explicit construction of rationality of Ein components under the above conditions on $e,a,b,c$ and, respectively, of their stable rationality in the rest cases, is given. In case of rationality, we also construct universal families of generalized null correlation bundles over certain open subsets of Ein components showing that these components are fine moduli spaces. Thus, the union of the spaces the $M(e,n)$ over all $n\ge1$ contains an infinite series of rational components. As a by-product of this construction, for $c_1=0$ and $n$ even, these open subsets provide, perhaps the first known, examples of fine moduli spaces not satisfying a usual sufficient condition ""$n$ is odd"" for fineness. ";Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.00755;A note on optimization with Morse polynomials; Lê Công-Trình;  In this paper we prove that the gradient ideal of a Morse polynomial is radical. This gives a generic class of polynomials whose gradient ideals are radical. As a consequence we reclaim a previous result that the unconstrained polynomial optimization problem for Morse polynomials has a finite convergence. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.00758;Effective Adjunction Theory; Marco Andreatta,  Claudio Fontanari;  Here we investigate the property of effectivity for adjoint divisors. Among others, we prove the following results: (i) A normal projective variety $X$ with at most canonical singularities is uniruled if and only if for each very ample Cartier divisor $H$ on $X$ we have $H^0(X, m_0K_X+H)=0$ for some $m_0=m_0(H)>0$. (ii) Let $(X,L)$ be a polarized manifold of dimension $4$ and let $t$ be an integer with $t \ge 3$. If $K_X+tL$ is pseudo-effective, then $H^0(X, K_X+tL) \ne 0$. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.00770;General hyperplane sections of threefolds in positive characteristic; Kenta Sato,  Shunsuke Takagi;  In this paper, we study the singularities of a general hyperplane section $H$ of a three-dimensional quasi-projective variety $X$ over an algebraically closed field of characteristic $p>0$. We prove that if $X$ has only canonical singularities, then $H$ has only rational double points. We also prove, under the assumption that $p>5$, that if $X$ has only klt singularities, then so does $H$. ;"Algebraic Geometry (math.AG); Commutative Algebra (math.AC)"
https://arxiv.org/abs/1703.00819;New Examples and Non-examples of Mori Dream Spaces when Blowing up Toric  Surfaces; Zhuang He;  We study the question of whether the blow-ups of toric surfaces of Picard number one at the identity point of the torus are Mori Dream Spaces. For some of these toric surfaces, the question whether the blow-up is a Mori Dream Space is equivalent to countably many planar interpolation problems. We state a conjecture which generalizes a theorem of Gonzalez and Karu. We give new examples and non-examples of Mori Dream Spaces among these blow-ups. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.00870;Tempered subanalytic topology on algebraic varieties; Francois Petit;  On a smooth algebraic variety over $\mathbb{C}$, we build the tempered subanalytic and Stein tempered subanalytic sites. We construct the sheaf of holomorphic functions tempered at infinity over these sites and study their relations with the sheaf of regular functions, proving in particular that these sheaves are isomorphic on Zariski open subsets. We show that these data allow to define the functors of tempered and Stein tempered analytifications. We study the relations between these two functors and the usual analytification functor. We also obtain algebraization results in the non-proper case and flatness results. ;"Algebraic Geometry (math.AG); Complex Variables (math.CV)"
https://arxiv.org/abs/1703.00905;Euler Characteristics of Crepant Resolutions of Weierstrass Models; Mboyo Esole,  Patrick Jefferson,  Monica Jinwoo Kang;  Based on an identity of Jacobi, we prove a simple formula that computes the pushforward of analytic functions of the exceptional divisor of a blowup of a projective variety along a smooth complete intersection with normal crossing. We apply this pushforward formula to derive generating functions for Euler characteristics of crepant resolutions of singular Weierstrass models given by Tate's algorithm. Since these Euler characteristics depend only on the sequence of blowups and not on the Kodaira fiber itself, nor the associated group, several distinct Tate models have the same Euler characteristic. In the case of elliptic Calabi-Yau threefolds, we also compute the Hodge numbers. For elliptically fibered Calabi-Yau fourfolds, our results also prove a conjecture of Blumenhagen-Grimm-Jurke-Weigand based on F-theory/heterotic string duality. ;"Algebraic Geometry (math.AG); High Energy Physics - Theory (hep-th); Mathematical Physics (math-ph)"
https://arxiv.org/abs/1703.01191;Lifting of curves with automorphisms; Andrew Obus;  The lifting problem for curves with automorphisms asks whether we can lift a smooth projective characteristic p curve with a group G of automorphisms to characteristic zero. This was solved by Grothendieck when G acts with prime-to-p stabilizers, and there has been much progress over the last few decades in the wild case. We survey the techniques and obstructions for this lifting problem, aiming at a reader whose background is limited to scheme theory at the level of Hartshorne's book. Throughout, we include numerous examples and clarifying remarks. We also provide a list of open questions. ;"Algebraic Geometry (math.AG); Number Theory (math.NT)"
https://arxiv.org/abs/1703.01660;Sixty-Four Curves of Degree Six; Nidhi Kaihnsa,  Mario Kummer,  Daniel Plaumann,  Mahsa Sayyary Namin,  Bernd Sturmfels;  We present a computational study of smooth curves of degree six in the real projective plane. In the Rokhlin-Nikulin classification, there are 56 topological types, refined into 64 rigid isotopy classes. We developed software that determines the topological type of a given sextic and used it to compute empirical probability distributions on the various types. We list 64 explicit representatives with integer coefficients, and we perturb these to draw many samples from each class. This allows us to explore how many of the bitangents, inflection points and tensor eigenvectors are real. We also study the real tensor rank, the construction of quartic surfaces with prescribed topology, and the avoidance locus, which is the locus of all real lines that do not meet a given sextic. This is a union of up to 46 convex regions, bounded by the dual curve. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.01684;Unmixing the mixed volume computation; Tianran Chen;  Computing mixed volume of convex polytopes is an important problem in computational algebraic geometry. This paper establishes sufficient conditions under which the mixed volume of several convex polytopes exactly equals the normalized volume of the convex hull of their union. Under these conditions the problem of computing mixed volume of several polytopes can be transformed into a volume computation problem for a single polytope in the same dimension. We demonstrate through problems from real world applications that substantial reduction in computational costs can be achieved via this transformation in situations where the convex hull of the union of the polytopes has less complex geometry than the original polytopes. We also discuss the important implications of this result in the polyhedral homotopy method for solving polynomial systems. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.01710;A trace formula for the distribution of rational $G$-orbits in ramified  covers, adapted to representation stability; Nir Gadish;  A standard observation in algebraic geometry and number theory is that a ramified cover of an algebraic variety $\widetilde{X}\rightarrow X$ over a finite field $F_q$ furnishes the rational points $x\in X(F_q)$ with additional arithmetic structure: the Frobenius action on the fiber over $x$. For example, in the case of the Vieta cover of polynomials over $F_q$ this structure describes a polynomial's irreducible decomposition type. Furthermore, the distribution of these Frobenius actions is encoded in the cohomology of $\widetilde{X}$ via the Grothendieck-Lefschetz trace formula. This note presents a version of the trace formula that is suited for studying the distribution in the context of representation stability: for certain sequences of varieties $(\widetilde{X}_n)$ the cohomology, and therefore the distribution of the Frobenius actions, stabilizes in a precise sense. We conclude by fully working out the example of the Vieta cover of the variety of polynomials. The calculation includes the distribution of cycle decompositions on cosets of Young subgroups of the symmetric group, which might be of independent interest. ;"Algebraic Geometry (math.AG); Combinatorics (math.CO); Number Theory (math.NT)"
https://arxiv.org/abs/1703.01747;Descendents for stable pairs on 3-folds; Rahul Pandharipande;  We survey here the construction and the basic properties of descendent invariants in the theory of stable pairs on nonsingular projective 3-folds. The main topics covered are the rationality of the generating series, the functional equation, the Gromov-Witten/Pairs correspondence for descendents, the Virasoro constraints, and the connection to the virtual fundamental class of the stable pairs moduli space in algebraic cobordism. In all of these directions, the proven results constitute only a small part of the conjectural framework. A central goal of the article is to introduce the open questions as simply and directly as possible. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.01762;Cohen-Macaulay modules over the algebra of planar quasi-invariants and  Calogero-Moser systems; Igor Burban,  Alexander Zheglov;  In this paper, we study properties of the algebras of planar quasi-invariants. These algebras are Cohen-Macaulay and Gorenstein in codimension one. Using the technique of matrix problems, we classify all Cohen-Macaulay modules of rank one over them and determine their Picard groups. In terms of this classification, we describe the spectral module of a rational Calogero-Moser system of dihedral type. Finally, we elaborate the theory of the algebraic inverse scattering method, computing an explicit example of a deformed Calogero-Moser system. ;"Algebraic Geometry (math.AG); Mathematical Physics (math-ph); Representation Theory (math.RT)"
https://arxiv.org/abs/1703.01801;Approximable algebras and a question of Chen; Catriona Maclean;"  In his article ""Arithmetic Fujita Approximations"", Huayi Chen introduces the notion of an approximable graded algebra and asks if any such algebra is a subalgebra of the graded section ring of a big line bundle on an algebraic variety. We give a counter-example showing this is not the case. ";Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.01869;About the Fricke-Macbeath curve; Ruben A. Hidalgo;"  A Hurwitz curve is a closed Riemann surface of genus $g \geq 2$ whose group of conformal automorphisms has order $84(g-1)$. In 1895, Wiman proved that for $g=3$ there is, up to isomorphisms, a unique Hurwitz curve; this being Klein's plane quartic curve. Moreover, he also proved that there is no Hurwitz curve of genus $g=2,4,5,6$. Later, in 1965, Macbeath proved the existence, up to isomorphisms, of a unique Hurwitz curve of genus $g=7$; this known as the Fricke-Macbeath curve. Equations were also provided; that being the fiber product of suitable three elliptic curves. In the same year, Edge constructed such a genus seven Hurwitz curve by elementary projective geometry. Such a construction was provided by first constructing a $4$-dimensional family of closed Riemann surfaces $S_{\mu}$ admitting a group $G_{\mu} \cong {\mathbb Z}_{2}^{3}$ of conformal automorphisms so that $S_{\mu}/G_{\mu}$ has genus zero. In this paper we discuss the above curves in terms of fiber products of classical Fermat curves and we provide a geometrical explanation of the three elliptic curves in Wiman's description. We also observe that the jacobian variety of the surface $S_{\mu}$ is isogenous to the product of seven elliptic curves (explicitly given) and, for the particular Fricke-Macbeath curve, we obtain the well known fact that its jacobian variety is isogenous to $E^{7}$ for a suitable elliptic curve $E$. ";Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.02001;Kählerness of moduli spaces of stable sheaves over non-projective K3  surfaces; Arvid Perego;"  We show that a moduli space of slope-stable sheaves over a K3 surface is an irreducible hyperk\""ahler manifold if and only if its second Betti number is the sum of its Hodge numbers $h^{2,0}$, $h^{1,1}$ and $h^{0,2}$. ";Algebraic Geometry (math.AG)
